,R
169376,5027
169377,4246
169378,-3092
169379,-6123
169380,0
169381,6324
169382,3298
169383,-4669
169384,-5688
169385,1679
169386,6364
169387,1605
169388,-5217
169389,-4132
169390,2835
169391,5329
169392,0
169393,-5098
169394,-2602
169395,3652
169396,4468
169397,-1341
169398,-5226
169399,-1369
169400,4660
169401,3875
169402,-2791
169403,-5476
169404,0
169405,5573
169406,2887
169407,-4061
169408,-4918
169409,1445
169410,5473
169411,1386
169412,-4538
169413,-3630
169414,2521
169415,4801
169416,0
169417,-4730
169418,-2450
169419,3494
169420,4350
169421,-1332
169422,-5312
169423,-1425
169424,4964
169425,4219
169426,-3098
169427,-6181
169428,0
169429,6455
169430,3385
169431,-4826
169432,-5931
169433,1770
169434,6808
169435,1753
169436,-5852
169437,-4784
169438,3398
169439,6607
169440,0
169441,-6730
169442,-3518
169443,5015
169444,6166
169445,-1840
169446,-7061
169447,-1801
169448,5893
169449,4654
169450,-3146
169451,-5742
169452,0
169453,4943
169454,2325
169455,-2938
169456,-3153
169457,808
169458,2619
169459,552
169460,-1460
169461,-905
169462,466
169463,633
169464,0
169465,-301
169466,-106
169467,92
169468,36
169469,18
169470,236
169471,120
169472,-672
169473,-826
169474,816
169475,2092
169476,0
169477,-3299
169478,-2051
169479,3387
169480,4718
169481,-1567
169482,-6613
169483,-1840
169484,6525
169485,5564
169486,-4052
169487,-7963
169488,0
169489,7952
169490,4030
169491,-5498
169492,-6408
169493,1803
169494,6523
169495,1574
169496,-4914
169497,-3765
169498,2530
169499,4728
169500,0
169501,-4648
169502,-2422
169503,3467
169504,4309
169505,-1306
169506,-5095
169507,-1321
169508,4389
169509,3515
169510,-2399
169511,-4386
169512,0
169513,3626
169514,1617
169515,-1871
169516,-1735
169517,344
169518,652
169519,-2
169520,555
169521,868
169522,-877
169523,-2135
169524,0
169525,2763
169526,1527
169527,-2247
169528,-2808
169529,845
169530,3266
169531,843
169532,-2831
169533,-2341
169534,1700
169535,3420
169536,0
169537,-3803
169538,-2081
169539,3102
169540,3993
169541,-1248
169542,-5011
169543,-1332
169544,4531
169545,3727
169546,-2638
169547,-5079
169548,0
169549,4932
169550,2480
169551,-3379
169552,-3963
169553,1128
169554,4140
169555,1015
169556,-3227
169557,-2528
169558,1741
169559,3327
169560,0
169561,-3366
169562,-1774
169563,2566
169564,3211
169565,-972
169566,-3759
169567,-959
169568,3126
169569,2451
169570,-1638
169571,-2933
169572,0
169573,2347
169574,1048
169575,-1254
169576,-1279
169577,316
169578,1023
169579,229
169580,-704
169581,-574
169582,441
169583,993
169584,0
169585,-1460
169586,-912
169587,1530
169588,2171
169589,-734
169590,-3139
169591,-877
169592,3096
169593,2605
169594,-1855
169595,-3530
169596,0
169597,3230
169598,1561
169599,-2030
169600,-2254
169601,603
169602,2071
169603,477
169604,-1446
169605,-1097
169606,746
169607,1444
169608,0
169609,-1625
169610,-923
169611,1438
169612,1931
169613,-625
169614,-2580
169615,-700
169616,2404
169617,1971
169618,-1369
169619,-2543
169620,0
169621,2140
169622,946
169623,-1058
169624,-906
169625,144
169626,50
169627,-118
169628,821
169629,993
169630,-908
169631,-2111
169632,0
169633,2710
169634,1525
169635,-2303
169636,-2973
169637,930
169638,3747
169639,1008
169640,-3502
169641,-2971
169642,2191
169643,4438
169644,0
169645,-4904
169646,-2669
169647,3968
169648,5109
169649,-1603
169650,-6485
169651,-1750
169652,6082
169653,5132
169654,-3732
169655,-7373
169656,0
169657,7549
169658,3908
169659,-5487
169660,-6626
169661,1942
169662,7338
169663,1851
169664,-6026
169665,-4777
169666,3276
169667,6132
169668,0
169669,-5723
169670,-2850
169671,3871
169672,4544
169673,-1297
169674,-4768
169675,-1165
169676,3650
169677,2764
169678,-1793
169679,-3136
169680,0
169681,2426
169682,1060
169683,-1215
169684,-1127
169685,224
169686,424
169687,-4
169688,394
169689,618
169690,-634
169691,-1571
169692,0
169693,2124
169694,1208
169695,-1842
169696,-2401
169697,756
169698,3050
169699,817
169700,-2815
169701,-2359
169702,1708
169703,3367
169704,0
169705,-3475
169706,-1823
169707,2611
169708,3236
169709,-978
169710,-3816
169711,-994
169712,3334
169713,2708
169714,-1889
169715,-3570
169716,0
169717,3317
169718,1622
169719,-2129
169720,-2369
169721,629
169722,2111
169723,461
169724,-1263
169725,-811
169726,426
169727,558
169728,0
169729,-75
169730,69
169731,-227
169732,-409
169733,154
169734,697
169735,201
169736,-736
169737,-654
169738,509
169739,1104
169740,0
169741,-1398
169742,-805
169743,1257
169744,1689
169745,-549
169746,-2284
169747,-628
169748,2218
169749,1903
169750,-1406
169751,-2815
169752,0
169753,2908
169754,1500
169755,-2083
169756,-2462
169757,697
169758,2517
169759,606
169760,-1898
169761,-1463
169762,987
169763,1847
169764,0
169765,-1840
169766,-971
169767,1407
169768,1760
169769,-539
169770,-2151
169771,-579
169772,2022
169773,1721
169774,-1265
169775,-2540
169776,0
169777,2690
169778,1410
169779,-2001
169780,-2436
169781,720
169782,2750
169783,707
169784,-2378
169785,-1978
169786,1442
169787,2900
169788,0
169789,-3184
169790,-1734
169791,2583
169792,3341
169793,-1058
169794,-4349
169795,-1199
169796,4272
169797,3696
169798,-2751
169799,-5553
169800,0
169801,5932
169802,3140
169803,-4516
169804,-5609
169805,1699
169806,6661
169807,1749
169808,-5938
169809,-4920
169810,3532
169811,6929
169812,0
169813,-7127
169814,-3735
169815,5342
169816,6616
169817,-1998
169818,-7800
169819,-2036
169820,6853
169821,5603
169822,-3945
169823,-7548
169824,0
169825,7318
169826,3717
169827,-5148
169828,-6165
169829,1799
169830,6784
169831,1710
169832,-5559
169833,-4399
169834,3011
169835,5628
169836,0
169837,-5270
169838,-2636
169839,3593
169840,4232
169841,-1212
169842,-4463
169843,-1092
169844,3427
169845,2599
169846,-1692
169847,-2984
169848,0
169849,2418
169850,1109
169851,-1371
169852,-1449
169853,369
169854,1204
169855,261
169856,-730
169857,-502
169858,303
169859,515
169860,0
169861,-448
169862,-229
169863,330
169864,413
169865,-122
169866,-451
169867,-105
169868,297
169869,187
169870,-84
169871,-57
169872,0
169873,-184
169874,-160
169875,310
169876,465
169877,-156
169878,-629
169879,-157
169880,469
169881,309
169882,-148
169883,-116
169884,0
169885,-289
169886,-257
169887,509
169888,790
169889,-282
169890,-1245
169891,-353
169892,1247
169893,1040
169894,-728
169895,-1355
169896,0
169897,1133
169898,504
169899,-579
169900,-536
169901,108
169902,233
169903,18
169904,49
169905,104
169906,-101
169907,-217
169908,0
169909,183
169910,77
169911,-81
169912,-64
169913,8
169914,0
169915,-4
169916,7
169917,-24
169918,60
169919,241
169920,0
169921,-636
169922,-467
169923,878
169924,1362
169925,-494
169926,-2252
169927,-668
169928,2505
169929,2244
169930,-1708
169931,-3493
169932,0
169933,3749
169934,1978
169935,-2827
169936,-3475
169937,1035
169938,3967
169939,1013
169940,-3343
169941,-2691
169942,1877
169943,3575
169944,0
169945,-3509
169946,-1817
169947,2591
169948,3220
169949,-981
169950,-3895
169951,-1041
169952,3614
169953,3061
169954,-2239
169955,-4456
169956,0
169957,4645
169958,2424
169959,-3422
169960,-4140
169961,1212
169962,4563
169963,1144
169964,-3690
169965,-2889
169966,1954
169967,3614
169968,0
169969,-3344
169970,-1675
169971,2310
169972,2785
169973,-828
169974,-3231
169975,-855
169976,2960
169977,2522
169978,-1872
169979,-3802
169980,0
169981,4160
169982,2237
169983,-3271
169984,-4124
169985,1262
169986,4967
169987,1303
169988,-4413
169989,-3644
169990,2605
169991,5088
169992,0
169993,-5204
169994,-2736
169995,3949
169996,4956
169997,-1522
169998,-6068
169999,-1625
170000,5651
170001,4803
170002,-3536
170003,-7104
170004,0
170005,7643
170006,4094
170007,-5980
170008,-7547
170009,2316
170010,9160
170011,2417
170012,-8222
170013,-6808
170014,4870
170015,9485
170016,0
170017,-9551
170018,-4955
170019,7032
170020,8656
170021,-2602
170022,-10126
170023,-2641
170024,8911
170025,7321
170026,-5180
170027,-9934
170028,0
170029,9524
170030,4760
170031,-6433
170032,-7451
170033,2087
170034,7509
170035,1798
170036,-5520
170037,-4086
170038,2582
170039,4395
170040,0
170041,-3256
170042,-1410
170043,1639
170044,1629
170045,-393
170046,-1224
170047,-249
170048,627
170049,344
170050,-116
170051,66
170052,0
170053,-858
170054,-698
170055,1383
170056,2224
170057,-836
170058,-3933
170059,-1205
170060,4671
170061,4340
170062,-3439
170063,-7323
170064,0
170065,8433
170066,4568
170067,-6665
170068,-8311
170069,2495
170070,9577
170071,2439
170072,-7982
170073,-6333
170074,4322
170075,8005
170076,0
170077,-7251
170078,-3559
170079,4768
170080,5545
170081,-1586
170082,-5954
170083,-1522
170084,5096
170085,4190
170086,-2990
170087,-5832
170088,0
170089,5822
170090,2945
170091,-3993
170092,-4601
170093,1268
170094,4420
170095,1000
170096,-2810
170097,-1823
170098,942
170099,1128
170100,0
170101,294
170102,509
170103,-1185
170104,-1957
170105,713
170106,3163
170107,898
170108,-3192
170109,-2701
170110,1948
170111,3798
170112,0
170113,-3822
170114,-1985
170115,2829
170116,3510
170117,-1069
170118,-4249
170119,-1141
170120,3996
170121,3431
170122,-2551
170123,-5172
170124,0
170125,5597
170126,2971
170127,-4251
170128,-5200
170129,1535
170130,5814
170131,1462
170132,-4716
170133,-3676
170134,2465
170135,4496
170136,0
170137,-3965
170138,-1915
170139,2525
170140,2893
170141,-815
170142,-3006
170143,-751
170144,2460
170145,1995
170146,-1414
170147,-2749
170148,0
170149,2731
170150,1386
170151,-1892
170152,-2191
170153,604
170154,2093
170155,471
170156,-1333
170157,-886
170158,484
170159,678
170160,0
170161,-253
170162,-59
170163,28
170164,23
170165,-21
170166,-205
170167,-101
170168,549
170169,654
170170,-624
170171,-1535
170172,0
170173,2179
170174,1274
170175,-1974
170176,-2577
170177,799
170178,3131
170179,802
170180,-2603
170181,-2020
170182,1331
170183,2356
170184,0
170185,-1899
170186,-875
170187,1112
170188,1254
170189,-360
170190,-1410
170191,-388
170192,1433
170193,1313
170194,-1048
170195,-2268
170196,0
170197,2733
170198,1511
170199,-2235
170200,-2800
170201,836
170202,3154
170203,775
170204,-2385
170205,-1716
170206,1011
170207,1500
170208,0
170209,-455
170210,50
170211,-472
170212,-1042
170213,438
170214,2131
170215,649
170216,-2449
170217,-2182
170218,1644
170219,3324
170220,0
170221,-3548
170222,-1887
170223,2743
170224,3458
170225,-1067
170226,-4285
170227,-1159
170228,4075
170229,3512
170230,-2632
170231,-5403
170232,0
170233,6080
170234,3322
170235,-4935
170236,-6317
170237,1961
170238,7808
170239,2064
170240,-6992
170241,-5728
170242,4030
170243,7683
170244,0
170245,-7312
170246,-3654
170247,4961
170248,5804
170249,-1653
170250,-6080
170251,-1498
170252,4780
170253,3723
170254,-2512
170255,-4636
170256,0
170257,4214
170258,2066
170259,-2748
170260,-3135
170261,863
170262,3022
170263,693
170264,-2002
170265,-1357
170266,751
170267,1028
170268,0
170269,-107
170270,191
170271,-615
170272,-1158
170273,460
170274,2186
170275,661
170276,-2494
170277,-2229
170278,1686
170279,3425
170280,0
170281,-3657
170282,-1936
170283,2786
170284,3467
170285,-1052
170286,-4129
170287,-1086
170288,3703
170289,3084
170290,-2228
170291,-4397
170292,0
170293,4552
170294,2381
170295,-3384
170296,-4141
170297,1227
170298,4656
170299,1170
170300,-3767
170301,-2927
170302,1946
170303,3479
170304,0
170305,-2805
170306,-1260
170307,1509
170308,1519
170309,-360
170310,-1068
170311,-208
170312,528
170313,332
170314,-184
170315,-282
170316,0
170317,181
170318,66
170319,-33
170320,59
170321,-54
170322,-368
170323,-139
170324,632
170325,669
170326,-594
170327,-1401
170328,0
170329,1975
170330,1178
170331,-1869
170332,-2501
170333,795
170334,3202
170335,845
170336,-2827
170337,-2262
170338,1541
170339,2834
170340,0
170341,-2494
170342,-1192
170343,1544
170344,1732
170345,-477
170346,-1723
170347,-424
170348,1389
170349,1148
170350,-850
170351,-1764
170352,0
170353,2090
170354,1176
170355,-1792
170356,-2335
170357,732
170358,2933
170359,780
170360,-2659
170361,-2187
170362,1538
170363,2919
170364,0
170365,-2743
170366,-1355
170367,1811
170368,2087
170369,-591
170370,-2214
170371,-569
170372,1943
170373,1660
170374,-1259
170375,-2662
170376,0
170377,3252
170378,1851
170379,-2863
170380,-3807
170381,1224
170382,5044
170383,1379
170384,-4840
170385,-4116
170386,3007
170387,5950
170388,0
170389,-6095
170390,-3171
170391,4498
170392,5513
170393,-1646
170394,-6365
170395,-1652
170396,5572
170397,4601
170398,-3301
170399,-6490
170400,0
170401,6760
170402,3574
170403,-5159
170404,-6446
170405,1963
170406,7708
170407,2019
170408,-6812
170409,-5584
170410,3949
170411,7591
170412,0
170413,-7378
170414,-3735
170415,5149
170416,6132
170417,-1778
170418,-6652
170419,-1665
170420,5389
170421,4248
170422,-2891
170423,-5357
170424,0
170425,4889
170426,2412
170427,-3249
170428,-3787
170429,1077
170430,3962
170431,973
170432,-3078
170433,-2353
170434,1543
170435,2741
170436,0
170437,-2261
170438,-1053
170439,1337
170440,1473
170441,-398
170442,-1398
170443,-328
170444,996
170445,733
170446,-465
170447,-807
170448,0
170449,662
170450,313
170451,-400
170452,-434
170453,111
170454,349
170455,67
170456,-143
170457,-50
170458,-8
170459,-88
170460,0
170461,168
170462,88
170463,-110
170464,-89
170465,5
170466,-84
170467,-54
170468,314
170469,379
170470,-364
170471,-902
170472,0
170473,1290
170474,757
170475,-1184
170476,-1562
170477,491
170478,1952
170479,509
170480,-1688
170481,-1345
170482,917
170483,1691
170484,0
170485,-1524
170486,-748
170487,1007
170488,1181
170489,-342
170490,-1302
170491,-338
170492,1153
170493,974
170494,-719
170495,-1459
170496,0
170497,1602
170498,860
170499,-1243
170500,-1530
170501,450
170502,1673
170503,406
170504,-1244
170505,-899
170506,539
170507,838
170508,0
170509,-397
170510,-89
170511,-41
170512,-253
170513,135
170514,745
170515,245
170516,-977
170517,-908
170518,708
170519,1475
170520,0
170521,-1641
170522,-880
170523,1281
170524,1613
170525,-495
170526,-1977
170527,-529
170528,1835
170529,1557
170530,-1150
170531,-2328
170532,0
170533,2555
170534,1375
170535,-2013
170536,-2544
170537,783
170538,3108
170539,823
170540,-2812
170541,-2339
170542,1680
170543,3285
170544,0
170545,-3305
170546,-1702
170547,2386
170548,2887
170549,-851
170550,-3243
170551,-828
170552,2740
170553,2216
170554,-1551
170555,-2962
170556,0
170557,2900
170558,1493
170559,-2108
170560,-2583
170561,772
170562,2989
170563,775
170564,-2601
170565,-2134
170566,1518
170567,2959
170568,0
170569,-3064
170570,-1632
170571,2389
170572,3034
170573,-940
170574,-3767
170575,-1009
170576,3485
170577,2919
170578,-2104
170579,-4139
170580,0
170581,4338
170582,2316
170583,-3389
170584,-4296
170585,1329
170586,5321
170587,1425
170588,-4925
170589,-4140
170590,3012
170591,5997
170592,0
170593,-6423
170594,-3451
170595,5067
170596,6444
170597,-1999
170598,-8013
170599,-2147
170600,7418
170601,6236
170602,-4527
170603,-8955
170604,0
170605,9297
170606,4880
170607,-6988
170608,-8659
170609,2616
170610,10216
170611,2667
170612,-8989
170613,-7388
170614,5256
170615,10207
170616,0
170617,-10235
170618,-5283
170619,7429
170620,9022
170621,-2662
170622,-10108
170623,-2555
170624,8306
170625,6554
170626,-4451
170627,-8194
170628,0
170629,7250
170630,3487
170631,-4545
170632,-5086
170633,1375
170634,4762
170635,1095
170636,-3232
170637,-2312
170638,1420
170639,2359
170640,0
170641,-1662
170642,-686
170643,713
170644,532
170645,-47
170646,280
170647,199
170648,-1118
170649,-1296
170650,1197
170651,2871
170652,0
170653,-3997
170654,-2359
170655,3750
170656,5098
170657,-1668
170658,-6966
170659,-1920
170660,6764
170661,5753
170662,-4195
170663,-8268
170664,0
170665,8333
170666,4275
170667,-5960
170668,-7156
170669,2084
170670,7812
170671,1957
170672,-6351
170673,-5042
170674,3473
170675,6545
170676,0
170677,-6277
170678,-3201
170679,4462
170680,5373
170681,-1571
170682,-5919
170683,-1487
170684,4805
170685,3758
170686,-2518
170687,-4551
170688,0
170689,3790
170690,1728
170691,-2082
170692,-2077
170693,474
170694,1261
170695,179
170696,-122
170697,269
170698,-434
170699,-1271
170700,0
170701,2028
170702,1215
170703,-1922
170704,-2572
170705,826
170706,3397
170707,928
170708,-3264
170709,-2794
170710,2066
170711,4163
170712,0
170713,-4491
170714,-2406
170715,3512
170716,4420
170717,-1350
170718,-5310
170719,-1393
170720,4709
170721,3865
170722,-2730
170723,-5233
170724,0
170725,5092
170726,2586
170727,-3570
170728,-4243
170729,1226
170730,4587
170731,1152
170732,-3749
170733,-2986
170734,2066
170735,3920
170736,0
170737,-3800
170738,-1930
170739,2661
170740,3157
170741,-905
170742,-3318
170743,-803
170744,2481
170745,1849
170746,-1180
170747,-2030
170748,0
170749,1522
170750,664
170751,-783
170752,-800
170753,202
170754,681
170755,162
170756,-546
170757,-482
170758,390
170759,888
170760,0
170761,-1223
170762,-728
170763,1163
170764,1583
170765,-517
170766,-2140
170767,-581
170768,1998
170769,1644
170770,-1149
170771,-2149
170772,0
170773,1877
170774,883
170775,-1131
170776,-1261
170777,348
170778,1267
170779,317
170780,-1065
170781,-904
170782,683
170783,1435
170784,0
170785,-1747
170786,-1003
170787,1565
170788,2094
170789,-673
170790,-2755
170791,-740
170792,2527
170793,2060
170794,-1421
170795,-2611
170796,0
170797,2159
170798,961
170799,-1110
170800,-1031
170801,206
170802,396
170803,1
170804,317
170805,499
170806,-505
170807,-1229
170808,0
170809,1614
170810,900
170811,-1336
170812,-1687
170813,515
170814,2030
170815,538
170816,-1860
170817,-1589
170818,1191
170819,2476
170820,0
170821,-2949
170822,-1681
170823,2621
170824,3535
170825,-1158
170826,-4879
170827,-1366
170828,4907
170829,4255
170830,-3160
170831,-6342
170832,0
170833,6648
170834,3475
170835,-4917
170836,-5972
170837,1757
170838,6655
170839,1681
170840,-5474
170841,-4330
170842,2956
170843,5505
170844,0
170845,-5123
170846,-2559
170847,3490
170848,4128
170849,-1194
170850,-4487
170851,-1130
170852,3678
170853,2915
170854,-1996
170855,-3726
170856,0
170857,3408
170858,1654
170859,-2151
