,L
112620,2
112621,0
112622,-2
112623,2
112624,0
112625,-1
112626,2
112627,1
112628,-3
112629,0
112630,1
112631,0
112632,0
112633,0
112634,0
112635,0
112636,1
112637,0
112638,0
112639,0
112640,0
112641,0
112642,0
112643,0
112644,0
112645,0
112646,0
112647,0
112648,0
112649,0
112650,0
112651,0
112652,0
112653,0
112654,0
112655,0
112656,0
112657,0
112658,0
112659,0
112660,0
112661,0
112662,1
112663,0
112664,0
112665,0
112666,0
112667,0
112668,1
112669,0
112670,0
112671,0
112672,0
112673,0
112674,0
112675,0
112676,0
112677,0
112678,0
112679,0
112680,0
112681,0
112682,0
112683,0
112684,0
112685,0
112686,0
112687,0
112688,0
112689,0
112690,0
112691,0
112692,-1
112693,0
112694,0
112695,0
112696,0
112697,0
112698,0
112699,0
112700,0
112701,0
112702,0
112703,0
112704,0
112705,0
112706,0
112707,0
112708,0
112709,0
112710,0
112711,0
112712,0
112713,0
112714,1
112715,0
112716,-3
112717,0
112718,1
112719,0
112720,0
112721,0
112722,0
112723,0
112724,1
112725,0
112726,0
112727,0
112728,0
112729,0
112730,0
112731,0
112732,0
112733,0
112734,0
112735,0
112736,0
112737,0
112738,0
112739,0
112740,0
112741,0
112742,0
112743,0
112744,0
112745,0
112746,0
112747,0
112748,0
112749,0
112750,0
112751,0
112752,0
112753,0
112754,0
112755,0
112756,0
112757,0
112758,0
112759,0
112760,0
112761,0
112762,0
112763,0
112764,0
112765,0
112766,0
112767,0
112768,0
112769,0
112770,0
112771,0
112772,1
112773,0
112774,0
112775,0
112776,0
112777,0
112778,0
112779,0
112780,0
112781,0
112782,0
112783,0
112784,0
112785,0
112786,0
112787,0
112788,0
112789,0
112790,0
112791,0
112792,0
112793,0
112794,0
112795,0
112796,0
112797,0
112798,0
112799,0
112800,0
112801,0
112802,0
112803,0
112804,0
112805,0
112806,0
112807,0
112808,0
112809,0
112810,0
112811,0
112812,0
112813,0
112814,0
112815,0
112816,0
112817,0
112818,0
112819,0
112820,0
112821,0
112822,0
112823,0
112824,0
112825,0
112826,0
112827,0
112828,0
112829,0
112830,0
112831,0
112832,0
112833,0
112834,0
112835,0
112836,0
112837,0
112838,0
112839,0
112840,0
112841,0
112842,0
112843,0
112844,0
112845,0
112846,0
112847,0
112848,0
112849,0
112850,0
112851,0
112852,0
112853,0
112854,0
112855,0
112856,0
112857,0
112858,0
112859,0
112860,0
112861,0
112862,0
112863,0
112864,0
112865,0
112866,0
112867,0
112868,0
112869,0
112870,0
112871,0
112872,0
112873,0
112874,0
112875,0
112876,0
112877,0
112878,0
112879,0
112880,0
112881,0
112882,0
112883,0
112884,0
112885,0
112886,0
112887,0
112888,0
112889,0
112890,0
112891,0
112892,0
112893,0
112894,0
112895,0
112896,0
112897,0
112898,0
112899,0
112900,-1
112901,0
112902,0
112903,0
112904,0
112905,0
112906,0
112907,0
112908,0
112909,0
112910,0
112911,0
112912,0
112913,-1
112914,1
112915,0
112916,0
112917,0
112918,0
112919,0
112920,0
112921,0
112922,-1
112923,0
112924,1
112925,0
112926,0
112927,0
112928,0
112929,0
112930,0
112931,0
112932,-1
112933,0
112934,0
112935,0
112936,0
112937,1
112938,-1
112939,0
112940,1
112941,0
112942,0
112943,0
112944,0
112945,0
112946,0
112947,0
112948,0
112949,0
112950,0
112951,0
112952,0
112953,0
112954,0
112955,0
112956,0
112957,0
112958,0
112959,0
112960,0
112961,0
112962,0
112963,0
112964,0
112965,0
112966,0
112967,0
112968,0
112969,0
112970,0
112971,0
112972,0
112973,0
112974,0
112975,0
112976,0
112977,0
112978,0
112979,0
112980,0
112981,0
112982,0
112983,0
112984,0
112985,0
112986,0
112987,0
112988,0
112989,0
112990,0
112991,0
112992,0
112993,0
112994,0
112995,0
112996,0
112997,0
112998,0
112999,0
113000,0
113001,0
113002,0
113003,0
113004,0
113005,0
113006,0
113007,0
113008,0
113009,0
113010,0
113011,0
113012,1
113013,0
113014,0
113015,0
113016,0
113017,0
113018,0
113019,0
113020,-2
113021,0
113022,1
113023,-1
113024,0
113025,0
113026,0
113027,0
113028,2
113029,0
113030,0
113031,0
113032,0
113033,0
113034,0
113035,0
113036,-2
113037,0
113038,0
113039,0
113040,0
113041,0
113042,0
113043,0
113044,0
113045,0
113046,0
113047,0
113048,0
113049,0
113050,0
113051,0
113052,0
113053,0
113054,0
113055,0
113056,0
113057,0
113058,0
113059,0
113060,2
113061,0
113062,0
113063,0
113064,0
113065,-1
113066,1
113067,0
113068,-1
113069,0
113070,0
113071,0
113072,0
113073,0
113074,0
113075,0
113076,1
113077,0
113078,0
113079,0
113080,0
113081,0
113082,0
113083,0
113084,-2
113085,0
113086,2
113087,-2
113088,0
113089,1
113090,-2
113091,0
113092,2
113093,-1
113094,-1
113095,1
113096,0
113097,0
113098,0
113099,0
113100,-2
113101,0
113102,1
113103,0
113104,0
113105,1
113106,0
113107,0
113108,2
113109,0
113110,-1
113111,1
113112,0
113113,-2
113114,2
113115,0
113116,-2
113117,0
113118,0
113119,0
113120,0
113121,1
113122,-1
113123,0
113124,1
113125,0
113126,0
113127,0
113128,0
113129,-1
113130,1
113131,0
113132,0
113133,0
113134,0
113135,0
113136,0
113137,0
113138,0
113139,0
113140,0
113141,0
113142,0
113143,0
113144,0
113145,0
113146,0
113147,0
113148,0
113149,0
113150,0
113151,0
113152,0
113153,0
113154,0
113155,0
113156,0
113157,0
113158,0
113159,0
113160,0
113161,0
113162,0
113163,0
113164,0
113165,0
113166,0
113167,0
113168,0
113169,0
113170,0
113171,0
113172,0
113173,0
113174,0
113175,0
113176,0
113177,0
113178,0
113179,0
113180,-1
113181,0
113182,0
113183,0
113184,0
113185,0
113186,0
113187,0
113188,1
113189,0
113190,0
113191,0
113192,0
113193,0
113194,0
113195,0
113196,0
113197,0
113198,0
113199,0
113200,0
113201,0
113202,0
113203,0
113204,0
113205,0
113206,0
113207,0
113208,0
113209,0
113210,0
113211,0
113212,0
113213,0
113214,0
113215,0
113216,0
113217,0
113218,0
113219,0
113220,0
113221,0
113222,0
113223,0
113224,0
113225,0
113226,0
113227,0
113228,0
113229,0
113230,0
113231,0
113232,0
113233,0
113234,0
113235,0
113236,0
113237,0
113238,0
113239,0
113240,0
113241,0
113242,0
113243,0
113244,2
113245,0
113246,-1
113247,0
113248,0
113249,0
113250,0
113251,0
113252,-2
113253,0
113254,1
113255,0
113256,0
113257,0
113258,0
113259,0
113260,1
113261,0
113262,0
113263,0
113264,0
113265,0
113266,0
113267,0
113268,0
113269,0
113270,0
113271,0
113272,0
113273,0
113274,0
113275,0
113276,0
113277,0
113278,0
113279,0
113280,0
113281,0
113282,0
113283,0
113284,0
113285,0
113286,0
113287,0
113288,0
113289,0
113290,0
113291,0
113292,0
113293,0
113294,0
113295,0
113296,0
113297,0
113298,0
113299,0
113300,0
113301,0
113302,0
113303,0
113304,0
113305,0
113306,0
113307,0
113308,0
113309,0
113310,0
113311,0
113312,0
113313,0
113314,0
113315,0
113316,0
113317,0
113318,0
113319,0
113320,0
113321,0
113322,0
113323,0
113324,0
113325,0
113326,0
113327,0
113328,0
113329,0
113330,0
113331,0
113332,0
113333,0
113334,0
113335,0
113336,0
113337,0
113338,0
113339,0
113340,0
113341,0
113342,0
113343,0
113344,0
113345,0
113346,0
113347,0
113348,0
113349,0
113350,0
113351,0
113352,0
113353,0
113354,0
113355,0
113356,0
113357,0
113358,0
113359,0
113360,0
113361,0
113362,0
113363,0
113364,0
113365,0
113366,0
113367,0
113368,0
113369,-1
113370,0
113371,0
113372,-2
113373,0
113374,0
113375,0
113376,0
113377,0
113378,0
113379,0
113380,2
113381,0
113382,0
113383,1
113384,0
113385,-1
113386,1
113387,0
113388,-1
113389,0
113390,0
113391,0
113392,0
113393,0
113394,0
113395,0
113396,0
113397,0
113398,0
113399,0
113400,0
113401,0
113402,0
113403,0
113404,0
113405,0
113406,0
113407,0
113408,0
113409,0
113410,0
113411,0
113412,0
113413,0
113414,0
113415,0
113416,0
113417,0
113418,0
113419,0
113420,0
113421,0
113422,0
113423,0
113424,0
113425,0
113426,0
113427,0
113428,0
113429,0
113430,0
113431,0
113432,0
113433,0
113434,0
113435,0
113436,0
113437,0
113438,0
113439,0
113440,0
113441,0
113442,0
113443,0
113444,0
113445,0
113446,0
113447,0
113448,0
113449,0
113450,0
113451,0
113452,0
113453,0
113454,0
113455,0
113456,0
113457,0
113458,0
113459,0
113460,0
113461,0
113462,0
113463,0
113464,0
113465,0
113466,0
113467,0
113468,0
113469,0
113470,0
113471,0
113472,0
113473,0
113474,0
113475,0
113476,-2
113477,0
113478,0
113479,0
113480,0
113481,0
113482,0
113483,0
113484,1
113485,0
113486,0
113487,0
113488,0
113489,0
113490,0
113491,0
113492,-1
113493,0
113494,0
113495,0
113496,0
113497,0
113498,0
113499,0
113500,1
113501,0
113502,-1
113503,1
113504,0
113505,0
113506,0
113507,0
113508,-1
113509,0
113510,0
113511,0
113512,0
113513,1
113514,-1
113515,0
113516,1
113517,0
113518,-1
113519,1
113520,0
113521,0
113522,0
113523,0
113524,-1
113525,0
113526,1
113527,-2
113528,0
113529,1
113530,0
113531,0
113532,1
113533,0
113534,-1
113535,0
113536,0
113537,-1
113538,0
113539,0
113540,-2
113541,0
113542,0
113543,0
113544,0
113545,0
113546,0
113547,0
113548,2
113549,0
113550,-1
113551,1
113552,0
113553,-2
113554,1
113555,1
113556,-4
113557,1
113558,2
113559,-2
113560,0
113561,1
113562,-2
113563,-1
113564,2
113565,0
113566,-1
113567,1
113568,0
113569,-2
113570,2
113571,0
113572,-1
113573,1
113574,2
113575,-3
113576,0
113577,3
113578,-2
113579,-1
113580,3
113581,0
113582,-1
113583,2
113584,0
113585,-3
113586,2
113587,1
113588,-3
113589,1
113590,2
113591,-2
113592,0
113593,3
113594,-3
113595,-1
113596,4
113597,-1
113598,-2
113599,3
113600,0
113601,-4
113602,2
113603,1
113604,-3
113605,1
113606,2
113607,-3
113608,0
113609,2
113610,-1
113611,0
113612,3
113613,0
113614,-1
113615,0
113616,0
113617,-1
113618,0
113619,0
113620,-1
113621,0
113622,1
113623,-1
113624,0
113625,0
113626,0
113627,0
113628,1
113629,0
113630,0
113631,0
113632,0
113633,0
113634,0
113635,0
113636,0
113637,0
113638,0
113639,0
113640,0
113641,0
113642,0
113643,0
113644,0
113645,0
113646,0
113647,0
113648,0
113649,0
113650,0
113651,0
113652,0
113653,0
113654,0
113655,0
113656,0
113657,0
113658,0
113659,0
113660,0
113661,0
113662,0
113663,0
113664,0
113665,0
113666,0
113667,0
113668,-1
113669,0
113670,0
113671,0
113672,0
113673,0
113674,0
113675,0
113676,-1
113677,0
113678,0
113679,0
113680,0
113681,0
113682,0
113683,0
113684,1
113685,-1
113686,-2
113687,1
113688,0
113689,0
113690,0
113691,0
113692,-1
113693,0
113694,2
113695,-2
113696,0
113697,1
113698,0
113699,0
113700,0
113701,0
113702,-1
113703,1
113704,0
113705,-1
113706,0
113707,0
113708,-1
113709,0
113710,0
113711,-1
113712,0
113713,0
113714,-1
113715,0
113716,1
113717,0
113718,-1
113719,0
113720,0
113721,0
113722,0
113723,0
113724,0
113725,0
113726,0
113727,-1
113728,0
113729,1
113730,-1
113731,-1
113732,2
113733,0
113734,-1
113735,2
113736,0
113737,-1
113738,1
113739,1
113740,-2
113741,0
113742,0
113743,0
113744,0
113745,1
113746,0
113747,0
113748,1
113749,0
113750,-2
113751,2
113752,0
113753,-1
113754,0
113755,0
113756,0
113757,0
113758,0
113759,-1
113760,0
113761,1
113762,-1
113763,0
113764,2
113765,0
113766,0
113767,1
113768,0
113769,0
113770,1
113771,0
113772,-2
113773,1
113774,2
113775,-2
113776,0
113777,1
113778,-1
113779,0
113780,2
113781,0
113782,-2
113783,2
113784,0
113785,-1
113786,1
113787,0
113788,-1
113789,0
113790,1
113791,-1
113792,0
113793,0
113794,0
113795,0
113796,2
113797,0
113798,-1
113799,1
113800,0
113801,0
113802,0
113803,0
113804,-1
113805,0
113806,0
113807,0
113808,0
113809,0
113810,0
113811,0
113812,0
113813,0
113814,0
113815,0
113816,0
113817,0
113818,0
113819,0
113820,-1
113821,0
113822,0
113823,0
113824,0
113825,0
113826,0
113827,0
113828,0
113829,0
113830,0
113831,0
113832,0
113833,0
113834,0
113835,0
113836,-1
113837,0
113838,0
113839,0
113840,0
113841,0
113842,0
113843,0
113844,1
113845,0
113846,0
113847,0
113848,0
113849,0
113850,0
113851,0
113852,-1
113853,0
113854,0
113855,0
113856,0
113857,0
113858,0
113859,0
113860,1
113861,0
113862,0
113863,0
113864,0
113865,0
113866,0
113867,0
113868,0
113869,0
113870,0
113871,0
113872,0
113873,0
113874,0
113875,0
113876,0
113877,0
113878,0
113879,0
113880,0
113881,0
113882,0
113883,0
113884,0
113885,0
113886,0
113887,0
113888,0
113889,0
113890,0
113891,0
113892,0
113893,0
113894,0
113895,0
113896,0
113897,0
113898,0
113899,0
113900,0
113901,0
113902,0
113903,0
113904,0
113905,0
113906,1
113907,0
113908,-1
113909,0
113910,0
113911,0
113912,0
113913,0
113914,0
113915,0
113916,0
113917,0
113918,0
113919,0
113920,0
113921,0
113922,0
113923,0
113924,-1
113925,0
113926,0
113927,0
113928,0
113929,0
113930,0
113931,0
113932,1
113933,0
113934,-1
113935,0
113936,0
113937,0
113938,0
113939,0
113940,-1
113941,0
113942,0
113943,0
113944,0
113945,1
113946,-1
113947,0
113948,1
113949,0
113950,-2
113951,1
113952,0
113953,0
113954,0
113955,0
113956,0
113957,0
113958,0
113959,0
113960,0
113961,1
113962,0
113963,0
113964,3
113965,-1
113966,-1
113967,1
113968,0
113969,-1
113970,2
113971,1
113972,-3
113973,0
113974,1
113975,-2
113976,0
113977,1
113978,-1
113979,0
113980,1
113981,0
113982,-1
113983,1
113984,0
113985,0
113986,0
113987,0
113988,0
113989,0
113990,0
113991,0
113992,0
113993,0
113994,0
113995,0
113996,1
113997,0
113998,0
113999,0
114000,0
114001,0
114002,0
114003,0
114004,0
114005,0
114006,0
114007,0
114008,0
114009,0
114010,0
114011,0
114012,0
114013,0
114014,0
114015,0
114016,0
114017,0
114018,0
114019,0
114020,0
114021,0
114022,0
114023,0
114024,0
114025,0
114026,0
114027,0
114028,0
114029,0
114030,0
114031,0
114032,0
114033,0
114034,0
114035,0
114036,0
114037,0
114038,0
114039,0
114040,0
114041,0
114042,0
114043,0
114044,0
114045,0
114046,0
114047,0
114048,0
114049,0
114050,0
114051,0
114052,0
114053,0
114054,0
114055,0
114056,0
114057,0
114058,0
114059,0
114060,0
114061,0
114062,0
114063,0
114064,0
114065,0
114066,0
114067,0
114068,0
114069,0
114070,0
114071,0
114072,0
114073,0
114074,0
114075,0
114076,0
114077,0
114078,0
114079,0
114080,0
114081,0
114082,0
114083,0
114084,0
114085,0
114086,0
114087,0
114088,0
114089,0
114090,0
114091,0
114092,0
114093,0
114094,0
114095,0
114096,0
114097,0
114098,0
114099,0
114100,0
114101,0
114102,0
114103,0
114104,0
114105,0
114106,0
114107,0
114108,0
114109,0
114110,0
114111,0
114112,0
114113,1
114114,-1
114115,0
114116,0
114117,0
114118,0
114119,0
114120,0
114121,0
114122,0
114123,0
114124,0
114125,0
114126,0
114127,0
114128,0
114129,0
114130,0
114131,0
114132,0
114133,0
114134,0
114135,0
114136,0
114137,0
114138,0
114139,0
114140,0
114141,0
114142,0
114143,0
114144,0
114145,0
114146,0
114147,0
114148,1
114149,0
114150,0
114151,0
114152,0
114153,0
114154,0
114155,0
114156,0
114157,0
114158,0
114159,0
114160,0
114161,1
114162,0
114163,0
114164,1
114165,0
114166,-1
114167,1
114168,0
114169,-1
114170,1
114171,0
114172,-1
114173,0
114174,2
114175,-1
114176,0
114177,0
114178,0
114179,0
114180,2
114181,0
114182,-2
114183,2
114184,0
114185,-1
114186,0
114187,0
114188,-1
114189,0
114190,1
114191,0
114192,0
114193,1
114194,-2
114195,-1
114196,2
114197,0
114198,-1
114199,1
114200,0
114201,-2
114202,1
114203,0
114204,-2
114205,1
114206,2
114207,-2
114208,0
114209,1
114210,-1
114211,0
114212,2
114213,0
114214,-1
114215,0
114216,0
114217,-1
114218,1
114219,0
114220,0
114221,0
114222,0
114223,0
114224,0
114225,1
114226,-1
114227,0
114228,1
114229,0
114230,0
114231,0
114232,0
114233,0
114234,1
114235,0
114236,-1
114237,0
114238,0
114239,-1
114240,0
114241,0
114242,0
114243,0
114244,2
114245,0
114246,-1
114247,1
114248,0
114249,-1
114250,0
114251,0
114252,0
114253,0
114254,0
114255,0
114256,0
114257,0
114258,0
114259,0
114260,1
114261,0
114262,0
114263,0
114264,0
114265,0
114266,0
114267,0
114268,-1
114269,0
114270,0
114271,0
114272,0
114273,0
114274,0
114275,0
114276,1
114277,0
114278,0
114279,0
114280,0
114281,0
114282,0
114283,0
114284,0
114285,0
114286,0
114287,0
114288,0
114289,0
114290,0
114291,0
114292,0
114293,0
114294,0
114295,0
114296,0
114297,0
114298,0
114299,0
114300,-1
114301,0
114302,0
114303,0
114304,0
114305,0
114306,0
114307,0
114308,0
114309,0
114310,0
114311,0
114312,0
114313,0
114314,0
114315,0
114316,-1
114317,0
114318,0
114319,0
114320,0
114321,0
114322,0
114323,0
114324,0
114325,0
114326,0
114327,0
114328,0
114329,0
114330,0
114331,0
114332,0
114333,0
114334,0
114335,0
114336,0
114337,0
114338,0
114339,0
114340,0
114341,0
114342,0
114343,0
114344,0
114345,0
114346,0
114347,0
114348,0
114349,0
114350,0
114351,0
114352,0
114353,0
114354,0
114355,0
114356,0
114357,0
114358,0
114359,0
114360,0
114361,0
114362,0
114363,0
114364,-1
114365,0
114366,0
114367,0
114368,0
114369,0
114370,0
114371,0
114372,0
114373,0
114374,0
114375,0
114376,0
114377,0
114378,0
114379,0
114380,0
114381,0
114382,0
114383,0
114384,0
114385,0
114386,1
114387,0
114388,0
114389,0
114390,0
114391,0
114392,0
114393,0
114394,0
114395,0
114396,0
114397,0
114398,0
114399,0
114400,0
114401,0
114402,0
114403,0
114404,-1
114405,0
114406,0
114407,0
114408,0
114409,0
114410,0
114411,0
114412,0
114413,0
114414,0
114415,0
114416,0
114417,0
114418,0
114419,0
114420,0
114421,0
114422,0
114423,0
114424,0
114425,0
114426,0
114427,0
114428,0
114429,0
114430,0
114431,0
114432,0
114433,0
114434,0
114435,0
114436,0
114437,0
114438,0
114439,0
114440,0
114441,0
114442,0
114443,0
114444,0
114445,0
114446,0
114447,0
114448,0
114449,0
114450,0
114451,0
114452,0
114453,0
114454,0
114455,0
114456,0
114457,0
114458,0
114459,0
114460,-1
114461,0
114462,0
114463,0
114464,0
114465,0
114466,0
114467,0
114468,0
114469,0
114470,0
114471,0
114472,0
114473,0
114474,0
114475,0
114476,0
114477,0
114478,0
114479,0
114480,0
114481,0
114482,0
114483,0
114484,0
114485,0
114486,0
114487,0
114488,0
114489,0
114490,0
114491,0
114492,1
114493,0
114494,0
114495,0
114496,0
114497,0
114498,0
114499,0
114500,-1
114501,0
114502,0
114503,0
114504,0
114505,0
114506,0
114507,0
114508,0
114509,0
114510,0
114511,0
114512,0
114513,0
114514,0
114515,0
114516,0
114517,0
114518,0
114519,0
114520,0
114521,0
114522,0
114523,0
114524,-1
114525,0
114526,0
114527,0
114528,0
114529,0
114530,0
114531,0
114532,1
114533,0
114534,0
114535,0
114536,0
114537,0
114538,0
114539,0
114540,0
114541,0
114542,0
114543,0
114544,0
114545,0
114546,0
114547,0
114548,0
114549,0
114550,0
114551,0
114552,0
114553,0
114554,0
114555,0
114556,0
114557,0
114558,0
114559,0
114560,0
114561,0
114562,0
114563,0
114564,0
114565,0
114566,0
114567,0
114568,0
114569,0
114570,0
114571,0
114572,0
114573,0
114574,0
114575,0
114576,0
114577,0
114578,0
114579,0
114580,0
114581,0
114582,0
114583,0
114584,0
114585,0
114586,0
114587,0
114588,0
114589,0
114590,0
114591,0
114592,0
114593,0
114594,-1
114595,0
114596,0
114597,0
114598,0
114599,0
114600,0
114601,-1
114602,1
114603,0
114604,-1
114605,0
114606,1
114607,0
114608,0
114609,0
114610,0
114611,0
114612,0
114613,0
114614,-1
114615,0
114616,0
114617,0
114618,0
114619,0
114620,-1
114621,0
114622,0
114623,0
114624,0
114625,0
114626,0
114627,0
114628,0
114629,0
114630,0
114631,0
114632,0
114633,0
114634,0
114635,0
114636,0
114637,0
114638,1
114639,0
114640,0
114641,0
114642,0
114643,0
114644,1
114645,0
114646,-1
114647,1
114648,0
114649,0
114650,0
114651,0
114652,-2
114653,0
114654,0
114655,-1
114656,0
114657,2
114658,-2
114659,0
114660,1
114661,0
114662,-1
114663,2
114664,0
114665,-2
114666,2
114667,1
114668,-3
114669,1
114670,1
114671,0
114672,0
114673,0
114674,0
114675,0
114676,0
114677,0
114678,0
114679,0
114680,0
114681,-1
114682,1
114683,0
114684,-1
114685,0
114686,0
114687,0
114688,0
114689,0
114690,0
114691,0
114692,0
114693,0
114694,0
114695,0
114696,0
114697,0
114698,0
114699,0
114700,0
114701,0
114702,0
114703,0
114704,0
114705,0
114706,0
114707,0
114708,1
114709,0
114710,0
114711,0
114712,0
114713,0
114714,0
114715,0
114716,-1
114717,0
114718,0
114719,0
114720,0
114721,0
114722,0
114723,0
114724,0
114725,0
114726,0
114727,0
114728,0
114729,0
114730,0
114731,0
114732,1
114733,0
114734,0
114735,1
114736,0
114737,0
114738,0
114739,0
114740,-2
114741,0
114742,1
114743,-1
114744,0
114745,0
114746,0
114747,0
114748,0
114749,0
114750,0
114751,0
114752,0
114753,0
114754,0
114755,0
114756,1
114757,0
114758,0
114759,0
114760,0
114761,0
114762,0
114763,0
114764,-1
114765,0
114766,0
114767,0
114768,0
114769,0
114770,0
114771,0
114772,0
114773,0
114774,0
114775,0
114776,0
114777,0
114778,0
114779,0
114780,0
114781,0
114782,0
114783,1
114784,0
114785,0
114786,0
114787,0
114788,-3
114789,0
114790,0
114791,0
114792,0
114793,0
114794,0
114795,0
114796,2
114797,0
114798,-1
114799,0
114800,0
114801,-1
114802,1
114803,1
114804,-3
114805,0
114806,0
